subject_slug,topic_id,question_count,difficulty_mix,source_layers,source_files
igcse-physics-0625,4.5,19,C:6|F:5|S:8,"items,qa-question-level",items/3-round2-items.md;items/4-5-items.md;qa-question-level/Q-4.5-01-angle-of-refraction.md;qa-question-level/Q-4.5-02-critical-angle-glass.md;qa-question-level/Q-4.5-03-tir-conditions.md;qa-question-level/Q-4.5-04-tir-condition-check.md;qa-question-level/Q-4.5-05-optical-fibre.md;qa-question-level/Q-4.5-06-bending-direction.md;qa-question-level/Q-4.5-07-speed-in-diamond.md;qa-question-level/Q-4.5-08-snells-law-two-media.md;qa-question-level/Q-4.5-09-apparent-depth-fish.md
igcse-physics-0625,4.6,19,C:6|F:4|S:9,"items,qa-question-level",items/3-round2-items.md;items/4-6-items.md;qa-question-level/Q-4.6-01-principal-focus.md;qa-question-level/Q-4.6-02-ray-diagram-image.md;qa-question-level/Q-4.6-03-magnifying-glass-position.md;qa-question-level/Q-4.6-04-magnification-calculation.md;qa-question-level/Q-4.6-05-measure-focal-length.md;qa-question-level/Q-4.6-06-lens-formula.md;qa-question-level/Q-4.6-07-virtual-image-calculation.md;qa-question-level/Q-4.6-08-image-comparison.md;qa-question-level/Q-4.6-09-camera-focusing.md
igcse-physics-0625,4.7,18,C:6|F:4|S:8,"items,qa-question-level",items/4-7-items.md;qa-question-level/Q-4.7-01-em-spectrum-order.md;qa-question-level/Q-4.7-02-common-properties.md;qa-question-level/Q-4.7-03-applications.md;qa-question-level/Q-4.7-04-wavelength-calculation.md;qa-question-level/Q-4.7-05-gamma-rays.md;qa-question-level/Q-4.7-06-microwave-frequency.md;qa-question-level/Q-4.7-07-uv-danger.md;qa-question-level/Q-4.7-08-fm-am-diffraction.md;qa-question-level/Q-4.7-09-infrared-vacuum-experiment.md
igcse-physics-0625,4.8,18,C:6|F:4|S:8,"items,qa-question-level",items/4-8-items.md;qa-question-level/Q-4.8-01-echo-distance.md;qa-question-level/Q-4.8-02-pitch-loudness.md;qa-question-level/Q-4.8-03-measure-speed-experiment.md;qa-question-level/Q-4.8-04-bell-jar-vacuum.md;qa-question-level/Q-4.8-05-oscilloscope-trace.md;qa-question-level/Q-4.8-06-drum-harder.md;qa-question-level/Q-4.8-07-moon-communication.md;qa-question-level/Q-4.8-08-student-echo-speed.md;qa-question-level/Q-4.8-09-sound-in-different-media.md
igcse-physics-0625,4.9,18,C:6|F:4|S:8,"items,qa-question-level",items/4-9-items.md;qa-question-level/Q-4.9-01-ultrasound-definition.md;qa-question-level/Q-4.9-02-ultrasound-depth.md;qa-question-level/Q-4.9-03-ultrasound-vs-xray.md;qa-question-level/Q-4.9-04-industrial-uses.md;qa-question-level/Q-4.9-05-bat-echolocation.md;qa-question-level/Q-4.9-06-ultrasound-wavelength.md;qa-question-level/Q-4.9-07-prenatal-imaging-process.md;qa-question-level/Q-4.9-08-sonar-depth.md;qa-question-level/Q-4.9-09-quality-control.md
igcse-physics-0625,5.1,20,C:6|F:6|S:8,"items,qa-question-level",items/4-round2-items.md;items/5-1-items.md;items/5-round2-items.md;qa-question-level/Q-5.1-01-magnetic-poles-law.md;qa-question-level/Q-5.1-02-magnetic-materials.md;qa-question-level/Q-5.1-03-bar-magnet-field-pattern.md;qa-question-level/Q-5.1-04-stroking-method-pole.md;qa-question-level/Q-5.1-05-plotting-compass-field.md;qa-question-level/Q-5.1-06-demagnetisation-methods.md;qa-question-level/Q-5.1-07-cut-magnet-poles.md;qa-question-level/Q-5.1-08-soft-iron-steel.md;qa-question-level/Q-5.1-09-earth-field-compass.md
igcse-physics-0625,5.10,18,C:6|F:4|S:8,"items,qa-question-level",items/5-10-items.md;qa-question-level/Q-5.10-01-current-wire-force.md;qa-question-level/Q-5.10-02-fleming-left-rule.md;qa-question-level/Q-5.10-03-increase-motor-force.md;qa-question-level/Q-5.10-04-force-bil-calc.md;qa-question-level/Q-5.10-05-coil-turning-effect.md;qa-question-level/Q-5.10-06-commutator-function.md;qa-question-level/Q-5.10-07-reverse-motor-current.md;qa-question-level/Q-5.10-08-motor-more-turns.md;qa-question-level/Q-5.10-09-motor-effect-vs-induction.md
igcse-physics-0625,5.11,18,C:6|F:4|S:8,"items,qa-question-level",items/5-11-items.md;qa-question-level/Q-5.11-01-electromagnet-definition.md;qa-question-level/Q-5.11-02-stronger-electromagnet.md;qa-question-level/Q-5.11-03-soft-iron-core.md;qa-question-level/Q-5.11-04-relay-operation.md;qa-question-level/Q-5.11-05-relay-advantage.md;qa-question-level/Q-5.11-06-loudspeaker-energy.md;qa-question-level/Q-5.11-07-loudspeaker-ac-signal.md;qa-question-level/Q-5.11-08-relay-temperature-fan.md;qa-question-level/Q-5.11-09-scrap-yard-crane.md
igcse-physics-0625,5.2,19,C:6|F:4|S:9,"items,qa-question-level",items/4-round2-items.md;items/5-2-items.md;qa-question-level/Q-5.2-01-charge-current-time.md;qa-question-level/Q-5.2-02-current-from-charge-time.md;qa-question-level/Q-5.2-03-emf-vs-pd.md;qa-question-level/Q-5.2-04-conventional-current-electron-flow.md;qa-question-level/Q-5.2-05-emf-energy-charge.md;qa-question-level/Q-5.2-06-ammeter-voltmeter-connections.md;qa-question-level/Q-5.2-07-pd-and-time-multistep.md;qa-question-level/Q-5.2-08-current-not-used-up.md;qa-question-level/Q-5.2-09-series-pd-energy.md
igcse-physics-0625,5.3,20,C:6|F:4|S:10,"items,qa-question-level",items/4-round2-items.md;items/5-3-items.md;items/5-round2-items.md;qa-question-level/Q-5.3-01-series-total-resistance.md;qa-question-level/Q-5.3-02-series-lamp-blows.md;qa-question-level/Q-5.3-03-parallel-total-resistance.md;qa-question-level/Q-5.3-04-parallel-lamp-blows.md;qa-question-level/Q-5.3-05-series-current-pd.md;qa-question-level/Q-5.3-06-parallel-total-current.md;qa-question-level/Q-5.3-07-mixed-circuit-total.md;qa-question-level/Q-5.3-08-parallel-current-misconception.md;qa-question-level/Q-5.3-09-independent-lamp-switches.md
igcse-physics-0625,5.4,20,C:6|F:6|S:8,"items,qa-question-level",items/4-round2-items.md;items/5-4-items.md;items/5-round2-items.md;qa-question-level/Q-5.4-01-resistance-from-vi.md;qa-question-level/Q-5.4-02-ohmic-conductor-definition.md;qa-question-level/Q-5.4-03-wire-length-resistance.md;qa-question-level/Q-5.4-04-wire-area-resistance.md;qa-question-level/Q-5.4-05-metal-temperature-resistance.md;qa-question-level/Q-5.4-06-filament-iv-curve.md;qa-question-level/Q-5.4-07-area-change-current.md;qa-question-level/Q-5.4-08-wire-length-experiment.md;qa-question-level/Q-5.4-09-iv-graph-changing-resistance.md
igcse-physics-0625,5.5,20,C:6|F:6|S:8,"items,qa-question-level",items/4-round2-items.md;items/5-5-items.md;items/5-round2-items.md;qa-question-level/Q-5.5-01-ldr-light-resistance.md;qa-question-level/Q-5.5-02-sensor-applications.md;qa-question-level/Q-5.5-03-potential-divider-output.md;qa-question-level/Q-5.5-04-thermistor-fixed-resistor-voltage.md;qa-question-level/Q-5.5-05-divider-design-3v.md;qa-question-level/Q-5.5-06-ldr-output-across-ldr.md;qa-question-level/Q-5.5-07-unknown-resistor-divider.md;qa-question-level/Q-5.5-08-dark-activated-output.md;qa-question-level/Q-5.5-09-ldr-thermistor-comparison.md
igcse-physics-0625,5.6,19,C:6|F:5|S:8,"items,qa-question-level",items/4-round2-items.md;items/5-6-items.md;qa-question-level/Q-5.6-01-capacitor-stores-charge.md;qa-question-level/Q-5.6-02-capacitance-from-qv.md;qa-question-level/Q-5.6-03-smoothing-function.md;qa-question-level/Q-5.6-04-time-delay-capacitor.md;qa-question-level/Q-5.6-05-charging-curve-description.md;qa-question-level/Q-5.6-06-charge-from-capacitance.md;qa-question-level/Q-5.6-07-capacitor-discharge-lamp.md;qa-question-level/Q-5.6-08-increase-time-delay.md;qa-question-level/Q-5.6-09-rectifier-smoothing-comparison.md
igcse-physics-0625,5.7,20,C:6|F:4|S:10,"items,qa-question-level",items/4-round2-items.md;items/5-7-items.md;items/5-round2-items.md;qa-question-level/Q-5.7-01-heater-power.md;qa-question-level/Q-5.7-02-lamp-energy-kwh.md;qa-question-level/Q-5.7-03-monthly-electricity-bill.md;qa-question-level/Q-5.7-04-heater-vs-lamp-cost.md;qa-question-level/Q-5.7-05-current-from-power-resistance.md;qa-question-level/Q-5.7-06-kwh-to-joules.md;qa-question-level/Q-5.7-07-led-monthly-saving.md;qa-question-level/Q-5.7-08-kettle-energy-units.md;qa-question-level/Q-5.7-09-power-rating-misconception.md
igcse-physics-0625,5.8,18,C:6|F:4|S:8,"items,qa-question-level",items/5-8-items.md;qa-question-level/Q-5.8-01-live-wire-colour-function.md;qa-question-level/Q-5.8-02-earth-wire-colour-function.md;qa-question-level/Q-5.8-03-fuse-protection.md;qa-question-level/Q-5.8-04-fuse-rating-calc.md;qa-question-level/Q-5.8-05-live-switch-fuse.md;qa-question-level/Q-5.8-06-double-insulation.md;qa-question-level/Q-5.8-07-earth-fuse-fault.md;qa-question-level/Q-5.8-08-oversized-fuse-danger.md;qa-question-level/Q-5.8-09-fuse-circuit-breaker-comparison.md
igcse-physics-0625,5.9,18,C:6|F:4|S:8,"items,qa-question-level",items/5-9-items.md;qa-question-level/Q-5.9-01-induction-definition.md;qa-question-level/Q-5.9-02-increase-induced-emf.md;qa-question-level/Q-5.9-03-magnet-into-coil.md;qa-question-level/Q-5.9-04-reverse-current-coil.md;qa-question-level/Q-5.9-05-ac-generator.md;qa-question-level/Q-5.9-06-transformer-step-up-calc.md;qa-question-level/Q-5.9-07-transformer-ac-not-dc.md;qa-question-level/Q-5.9-08-high-voltage-transmission.md;qa-question-level/Q-5.9-09-transformer-efficiency-current.md
igcse-physics-0625,6.1,19,C:6|F:5|S:8,"items,qa-question-level",items/6-1-items.md;items/6-7-final-topup-items.md;qa-question-level/Q-6.1-01-nuclide-protons-neutrons.md;qa-question-level/Q-6.1-02-carbon-14-particles.md;qa-question-level/Q-6.1-03-isotope-definition.md;qa-question-level/Q-6.1-04-magnesium-ion-electrons.md;qa-question-level/Q-6.1-05-isotope-chemical-properties.md;qa-question-level/Q-6.1-06-subatomic-particle-charges.md;qa-question-level/Q-6.1-07-nuclide-notation-writing.md;qa-question-level/Q-6.1-08-neutral-atom-condition.md;qa-question-level/Q-6.1-09-isotopes-same-element.md
igcse-physics-0625,6.2,20,C:6|F:5|S:9,"items,qa-question-level",items/6-2-items.md;items/6-7-final-topup-items.md;items/6-7-topup-items.md;qa-question-level/Q-6.2-01-alpha-beta-gamma-properties.md;qa-question-level/Q-6.2-02-radiation-identification.md;qa-question-level/Q-6.2-03-alpha-decay-equation.md;qa-question-level/Q-6.2-04-beta-decay-equation.md;qa-question-level/Q-6.2-05-electric-field-deflection.md;qa-question-level/Q-6.2-06-penetrating-power-comparison.md;qa-question-level/Q-6.2-07-ionisation-power.md;qa-question-level/Q-6.2-08-magnetic-field-deflection.md;qa-question-level/Q-6.2-09-nuclear-equation-completion.md
igcse-physics-0625,6.3,20,C:6|F:5|S:9,"items,qa-question-level",items/6-3-items.md;items/6-7-final-topup-items.md;items/6-7-topup-items.md;qa-question-level/Q-6.3-01-fraction-remaining.md;qa-question-level/Q-6.3-02-half-life-from-activity.md;qa-question-level/Q-6.3-03-background-correction.md;qa-question-level/Q-6.3-04-decay-curve-half-life.md;qa-question-level/Q-6.3-05-background-sources.md;qa-question-level/Q-6.3-06-counts-to-mass.md;qa-question-level/Q-6.3-07-percentage-decayed.md;qa-question-level/Q-6.3-08-age-determination.md;qa-question-level/Q-6.3-09-graph-interpretation.md
igcse-physics-0625,6.4,19,C:6|F:5|S:8,"items,qa-question-level",items/6-4-items.md;items/6-7-topup-items.md;qa-question-level/Q-6.4-01-nuclear-fission-definition.md;qa-question-level/Q-6.4-02-chain-reaction.md;qa-question-level/Q-6.4-03-control-rods.md;qa-question-level/Q-6.4-04-nuclear-fusion-definition.md;qa-question-level/Q-6.4-05-fusion-challenges.md;qa-question-level/Q-6.4-06-moderator-role.md;qa-question-level/Q-6.4-07-fission-vs-fusion.md;qa-question-level/Q-6.4-08-energy-calculation.md;qa-question-level/Q-6.4-09-critical-mass.md
igcse-physics-0625,6.5,19,C:6|F:4|S:9,"items,qa-question-level",items/6-5-items.md;items/6-7-topup-items.md;qa-question-level/Q-6.5-01-safety-precautions.md;qa-question-level/Q-6.5-02-leak-detection-tracer.md;qa-question-level/Q-6.5-03-medical-half-life.md;qa-question-level/Q-6.5-04-sterilisation-gamma.md;qa-question-level/Q-6.5-05-thickness-monitoring.md;qa-question-level/Q-6.5-06-carbon-dating.md;qa-question-level/Q-6.5-07-smoke-detector.md;qa-question-level/Q-6.5-08-long-term-storage.md;qa-question-level/Q-6.5-09-food-irradiation.md
igcse-physics-0625,7.1,20,C:6|F:6|S:8,"items,qa-question-level",items/6-7-final-topup-items.md;items/6-7-topup-items.md;items/7-1-items.md;qa-question-level/Q-7.1-01-planets-order.md;qa-question-level/Q-7.1-02-gravitational-orbit.md;qa-question-level/Q-7.1-03-planet-vs-moon.md;qa-question-level/Q-7.1-04-comet-features.md;qa-question-level/Q-7.1-05-milky-way-location.md;qa-question-level/Q-7.1-06-orbital-speed.md;qa-question-level/Q-7.1-07-artificial-satellite.md;qa-question-level/Q-7.1-08-dwarf-planet.md;qa-question-level/Q-7.1-09-asteroid-vs-comet.md
igcse-physics-0625,7.2,20,C:6|F:6|S:8,"items,qa-question-level",items/6-7-final-topup-items.md;items/6-7-topup-items.md;items/7-2-items.md;qa-question-level/Q-7.2-01-sun-life-cycle.md;qa-question-level/Q-7.2-02-main-sequence-equilibrium.md;qa-question-level/Q-7.2-03-stellar-mass-endpoint.md;qa-question-level/Q-7.2-04-light-year-calculation.md;qa-question-level/Q-7.2-05-red-giant-colour.md;qa-question-level/Q-7.2-06-nebula-definition.md;qa-question-level/Q-7.2-07-supernova-process.md;qa-question-level/Q-7.2-08-absolute-brightness.md;qa-question-level/Q-7.2-09-hertzsprung-russell.md
igcse-physics-0625,7.3,19,C:6|F:5|S:8,"items,qa-question-level",items/6-7-topup-items.md;items/7-3-items.md;qa-question-level/Q-7.3-01-galaxy-definition.md;qa-question-level/Q-7.3-02-redshift-explanation.md;qa-question-level/Q-7.3-03-big-bang-evidence.md;qa-question-level/Q-7.3-04-cmb-description.md;qa-question-level/Q-7.3-05-hubbles-law-comparison.md;qa-question-level/Q-7.3-06-steady-state-vs-big-bang.md;qa-question-level/Q-7.3-07-future-of-universe.md;qa-question-level/Q-7.3-08-dark-matter-evidence.md;qa-question-level/Q-7.3-09-age-of-universe.md
igcse-physics-0625,7.4,19,C:6|F:4|S:9,"items,qa-question-level",items/6-7-topup-items.md;items/7-4-items.md;qa-question-level/Q-7.4-01-weight-calculation.md;qa-question-level/Q-7.4-02-mass-from-weight.md;qa-question-level/Q-7.4-03-gravity-formula.md;qa-question-level/Q-7.4-04-weightlessness-explanation.md;qa-question-level/Q-7.4-05-jupiter-gravity.md;qa-question-level/Q-7.4-06-gravity-with-depth.md;qa-question-level/Q-7.4-07-orbital-velocity.md;qa-question-level/Q-7.4-08-g-on-other-planets.md;qa-question-level/Q-7.4-09-gravitational-potential.md
